共享单车编号,纬度,经度,使用次数,最后使用时间
bike_1770,31.212113886886193,121.45816666778664,8,2025-04-29 16:56:19.690690
bike_1771,31.20595443387186,121.45744578431314,26,2025-04-29 00:31:06.508290
bike_1772,31.211534308069538,121.46658506425926,22,2025-04-29 16:16:49.815697
bike_1773,31.202032179401094,121.45740310853688,19,2025-04-27 07:42:05.384018
bike_1774,31.21118940428846,121.46813643526288,28,2025-04-27 20:06:32.308987
bike_1775,31.200864772809656,121.46771898547199,34,2025-04-30 20:27:05.755909
bike_1776,31.206502441144995,121.45537555921202,17,2025-04-27 01:34:28.788733
bike_1777,31.20745631902525,121.45590476370185,2,2025-04-28 17:03:36.504396
bike_1778,31.198287912395667,121.46015000591444,13,2025-04-28 01:31:24.630999
bike_1779,31.204277718240125,121.46131326370086,22,2025-04-27 07:04:23.671619
bike_1780,31.209882466928462,121.47409054694444,9,2025-04-27 00:49:35.105208
bike_1781,31.205588619111154,121.46401225830745,12,2025-04-30 18:04:49.589260
bike_1782,31.198651676746763,121.45440694264151,10,2025-04-27 10:33:58.591172
bike_1783,31.207207320906537,121.4569370355581,15,2025-05-03 00:53:08.228110
bike_1784,31.201057422519927,121.46388467978501,12,2025-04-27 06:32:32.186869
bike_1785,31.20519900398769,121.4518830716872,30,2025-04-28 03:04:28.587976
bike_1786,31.20575951919729,121.46973461658676,21,2025-04-27 12:52:09.118551
bike_1787,31.206173211955626,121.45935528816833,22,2025-04-29 16:01:38.991958
bike_1788,31.208219274521767,121.44879355182188,24,2025-04-29 19:46:38.636409
bike_1789,31.201426018526025,121.46847100032186,27,2025-05-02 09:14:16.058973
bike_1790,31.208314973328708,121.44832556051571,8,2025-04-28 15:43:50.741666
bike_1791,31.209831299975175,121.45291000706374,17,2025-04-27 02:10:27.159808
bike_1792,31.211149526544748,121.4654231742602,20,2025-05-03 07:47:50.561011
bike_1793,31.198564006357252,121.46298469832597,15,2025-04-28 15:50:59.595529
bike_1794,31.209717164695387,121.45391893463886,26,2025-05-03 05:22:42.899075
bike_1795,31.1980796994696,121.45592436947123,25,2025-04-30 06:26:41.368869
bike_1796,31.208949749252,121.46710922764156,35,2025-04-27 16:15:44.206986
bike_1797,31.197983561559166,121.45667443972887,22,2025-04-30 07:46:04.622143
bike_1798,31.197662907351,121.45509361666713,18,2025-04-28 10:29:57.912786
bike_1799,31.203084962405914,121.45648540673668,5,2025-04-29 09:08:11.975087
bike_1800,31.20390272497828,121.45522648728593,0,2025-04-29 16:58:49.449449
bike_1801,31.20383909259586,121.45739345875933,18,2025-04-30 13:59:35.240049
bike_1802,31.211192393014354,121.45940167133183,14,2025-04-29 14:07:27.607525
bike_1803,31.21501594019398,121.46192345419945,14,2025-04-27 19:01:19.669784
bike_1804,31.202581070956604,121.45193580823,19,2025-05-03 01:07:57.202934
bike_1805,31.201865411060503,121.45729821290738,22,2025-05-02 11:03:38.367100
bike_1806,31.21531472695119,121.46134336637535,8,2025-05-01 02:37:19.082126
bike_1807,31.197576328017846,121.46340544827301,19,2025-05-02 03:37:51.635146
bike_1808,31.205581476178782,121.46876888832404,11,2025-05-01 14:54:19.542025
bike_1809,31.20624442479339,121.4578757322366,24,2025-04-29 08:11:37.514442
bike_1810,31.206691292308587,121.47206315465876,10,2025-04-26 23:20:15.155212
bike_1811,31.203616684381412,121.46417731435847,12,2025-04-29 22:28:55.611333
bike_1812,31.201825867187637,121.4595252121091,36,2025-05-02 23:50:06.195956
bike_1813,31.210435673661724,121.46251978818228,29,2025-04-30 11:33:26.674395
bike_1814,31.199936961378786,121.46908031465108,22,2025-04-27 06:49:19.556975
bike_1815,31.196264757476747,121.4591860066356,12,2025-04-30 17:57:05.817839
bike_1816,31.209739967414468,121.46145884060417,26,2025-04-30 15:23:04.560179
bike_1817,31.203169003057415,121.45344082837732,11,2025-04-28 06:20:41.710028
bike_1818,31.203409743951912,121.45790938613234,3,2025-04-30 18:24:01.662707
bike_1819,31.205947253665208,121.46046474701251,36,2025-04-30 12:52:24.018709
bike_1820,31.2139109294563,121.45624715238895,19,2025-04-29 20:26:42.126670
bike_1821,31.200224609182566,121.45949412039981,22,2025-05-02 02:12:56.747980
bike_1822,31.20198989869426,121.45587575448603,14,2025-04-26 18:18:30.664023
bike_1823,31.204127284686376,121.46212073640945,9,2025-04-30 00:35:22.875871
bike_1824,31.202981315924994,121.46414755374506,20,2025-05-02 07:36:24.760671
bike_1825,31.209045369480524,121.4623931726477,17,2025-05-02 06:38:21.138789
bike_1826,31.201285411913993,121.45511544834311,11,2025-04-29 13:46:37.685046
bike_1827,31.209147409490416,121.45882731796532,27,2025-05-01 02:16:40.444804
bike_1828,31.20256519994671,121.46475747751947,7,2025-04-29 12:03:44.315413
bike_1829,31.203707280169894,121.44267576293007,15,2025-04-28 18:58:13.791801
bike_1830,31.207338030518525,121.4615752794835,12,2025-04-30 09:45:41.515295
bike_1831,31.20101606188967,121.45804029166969,9,2025-04-30 03:09:09.404176
bike_1832,31.206282624702933,121.45550174629999,28,2025-04-30 02:27:09.981638
bike_1833,31.204749779963528,121.46516595116267,17,2025-04-30 15:41:48.932146
bike_1834,31.20459578982292,121.45726861232563,29,2025-04-28 21:14:54.558315
bike_1835,31.209574010766687,121.46764516195098,30,2025-05-01 01:43:27.225634
bike_1836,31.196848373134305,121.45757459327965,27,2025-04-28 21:58:29.846233
bike_1837,31.20109005754052,121.4513877587616,11,2025-04-30 14:13:37.853878
bike_1838,31.19992670760762,121.45988615375045,38,2025-04-26 20:42:21.212816
bike_1839,31.206204547297105,121.4564562968148,27,2025-05-03 02:57:58.381067
bike_1840,31.206956462055693,121.46499692228784,22,2025-05-01 18:34:51.566186
bike_1841,31.20733501895021,121.46003087748504,12,2025-05-03 03:41:05.417390
bike_1842,31.21590527941011,121.45912136531751,28,2025-05-03 06:21:12.225179
bike_1843,31.20524957274811,121.4691870718988,17,2025-05-03 00:23:25.492613
bike_1844,31.204273031187604,121.46897354325776,31,2025-04-29 22:15:36.514108
bike_1845,31.207683218670237,121.46072974552114,12,2025-04-29 12:12:40.290298
bike_1846,31.214730776664247,121.45283630937725,33,2025-04-27 01:09:08.280225
bike_1847,31.208141428796704,121.45523772788819,8,2025-05-01 23:13:20.772412
bike_1848,31.198747941308852,121.45240166949539,40,2025-05-03 05:29:00.059901
bike_1849,31.211161192890092,121.45652241507939,31,2025-04-28 13:56:28.340467
bike_1850,31.2108805354582,121.45625928815855,17,2025-05-01 13:27:01.303250
bike_1851,31.204787974515416,121.45939598727871,15,2025-04-29 10:01:21.037324
bike_1852,31.201986282590674,121.46298724416195,17,2025-04-28 00:05:49.869846
bike_1853,31.209148802066654,121.46650810627206,34,2025-04-29 01:35:58.761280
bike_1854,31.212886772993052,121.46087041083658,20,2025-04-28 08:12:00.120974
bike_1855,31.2083738597237,121.46104124498912,42,2025-04-27 15:55:20.315639
bike_1856,31.192554896641983,121.46965705720099,3,2025-04-29 18:40:36.953537
bike_1857,31.206722169484138,121.45725942790057,16,2025-04-29 07:22:37.624471
bike_1858,31.20777508170679,121.45362880892635,23,2025-05-02 14:28:58.687758
bike_1859,31.205904667533314,121.46067855834589,13,2025-04-28 19:04:03.940775
bike_1860,31.203648663154453,121.46744029572432,32,2025-05-02 20:26:23.411711
bike_1861,31.204969350612085,121.46373287421027,16,2025-04-30 17:41:37.500586
bike_1862,31.196552466195183,121.46324545829536,15,2025-04-27 23:55:44.268408
bike_1863,31.198036075066252,121.46219506097269,0,2025-05-01 05:00:50.351109
bike_1864,31.210032566611385,121.46425248825751,23,2025-04-29 04:52:48.084435
bike_1865,31.203939722790626,121.46278169774105,0,2025-05-03 09:16:06.621931
bike_1866,31.211675721483697,121.46917905190386,26,2025-04-29 07:46:59.625357
bike_1867,31.208613320099253,121.46745708532775,4,2025-05-02 21:50:40.083110
bike_1868,31.20951448508165,121.46744161507533,0,2025-05-01 03:59:43.883396
bike_1869,31.210561191159563,121.46612362966746,31,2025-04-28 22:14:38.695426
bike_1870,31.20232619245719,121.46341702565023,40,2025-05-03 09:18:40.985890
bike_1871,31.201513969857235,121.46681794736577,4,2025-05-02 01:00:01.177696
bike_1872,31.2088595942543,121.45786871583951,0,2025-05-01 09:29:09.036678
bike_1873,31.199861815319494,121.45969561317887,37,2025-04-30 09:58:07.446536
bike_1874,31.207182277524677,121.45211101141541,31,2025-05-01 08:37:48.481984
bike_1875,31.205859238198705,121.47302825935112,3,2025-04-30 21:34:33.360467
bike_1876,31.209283056483294,121.45831342577421,18,2025-05-02 17:47:26.513368
bike_1877,31.19989464133615,121.4638092075327,19,2025-05-01 07:53:16.814549
bike_1878,31.211622008645953,121.44757612764563,23,2025-04-29 12:25:20.173238
bike_1879,31.1968352274779,121.45482750251185,10,2025-04-27 15:14:05.157469
bike_1880,31.21316484771939,121.46817948992283,16,2025-05-02 17:10:21.751846
bike_1881,31.208554952450044,121.46289384299789,15,2025-05-01 06:05:15.844641
bike_1882,31.204295466448556,121.45702431665899,19,2025-04-30 16:29:26.247268
bike_1883,31.20908510536287,121.4598700217678,33,2025-04-29 15:18:26.658924
bike_1884,31.206535183268524,121.45904178926371,18,2025-04-29 10:31:57.114814
bike_1885,31.202608498298392,121.45594263223308,24,2025-04-30 17:14:43.260067
bike_1886,31.20882117359094,121.44330843413258,23,2025-05-01 16:39:14.281698
bike_1887,31.20367739377569,121.45944036780668,15,2025-04-29 20:20:36.918041
bike_1888,31.213842953223228,121.46624546297177,12,2025-04-27 23:28:53.051150
bike_1889,31.21012110583249,121.46406909545446,13,2025-04-30 04:17:26.938072
bike_1890,31.200677322107598,121.46525222554014,12,2025-05-01 03:53:36.445684
bike_1891,31.204746950341725,121.45426148722636,8,2025-05-02 23:17:33.798636
bike_1892,31.2161288411614,121.4689029523758,18,2025-04-29 21:00:14.015769
bike_1893,31.204236337680985,121.46284856945974,31,2025-04-27 22:10:05.966466
bike_1894,31.196727621433233,121.46534890430621,10,2025-05-02 12:28:28.136780
bike_1895,31.202392332896856,121.45718575639494,14,2025-04-28 10:42:03.786841
bike_1896,31.209368091660963,121.45962867077911,26,2025-04-29 16:29:59.801671
bike_1897,31.19627852278971,121.45719646754641,44,2025-04-26 13:34:41.754301
bike_1898,31.203311790739043,121.45900404401463,29,2025-04-28 20:46:27.128073
bike_1899,31.205014753039748,121.46373137270818,19,2025-04-29 06:14:34.661120
bike_1900,31.208657864090352,121.46011177428358,20,2025-05-01 18:07:45.534603
bike_1901,31.20689240155323,121.46778115012108,28,2025-04-29 14:27:05.422101
bike_1902,31.202517025076997,121.45306170568088,31,2025-04-30 02:22:14.971085
bike_1903,31.19929685899216,121.4679141904645,37,2025-04-30 14:10:08.114487
bike_1904,31.206611161236147,121.45384085433746,2,2025-04-30 14:28:47.326988
bike_1905,31.216318752737166,121.46971310545457,8,2025-04-29 23:53:03.007753
bike_1906,31.206141066012993,121.45912652859357,19,2025-04-26 22:32:25.328301
bike_1907,31.214381260309327,121.46480711116652,28,2025-04-29 00:03:09.098051
bike_1908,31.205213842206167,121.45627276891372,32,2025-04-26 17:56:34.272630
bike_1909,31.207776605590055,121.46085477380184,14,2025-05-01 11:14:22.490660
bike_1910,31.202310158223845,121.46285454244476,15,2025-05-03 05:52:05.534007
bike_1911,31.205244226514758,121.45765009141752,13,2025-04-27 21:10:13.417289
bike_1912,31.202710833518807,121.45882524125449,20,2025-04-30 11:05:55.049451
bike_1913,31.201510307428915,121.45829816685355,31,2025-04-28 10:06:53.239266
bike_1914,31.211372046410027,121.46300935924428,38,2025-04-26 20:21:32.629046
bike_1915,31.216710547797344,121.45336445492721,27,2025-05-02 22:26:33.415401
bike_1916,31.20597852235929,121.46933168417468,20,2025-04-27 22:11:04.383711
bike_1917,31.2103529278765,121.4602597429366,16,2025-05-01 03:52:58.263769
bike_1918,31.20585193314976,121.46378346466754,20,2025-04-27 13:00:13.403922
bike_1919,31.21054940523036,121.47154447998592,24,2025-04-26 23:25:38.253707
bike_1920,31.204780107771445,121.46393832611997,17,2025-04-30 18:43:17.166899
bike_1921,31.20531403730683,121.46798443324562,36,2025-04-30 21:32:22.735181
bike_1922,31.204533892552778,121.46924810072504,19,2025-05-01 02:59:21.532634
bike_1923,31.2116336759635,121.46477611948339,19,2025-04-27 01:31:26.314556
bike_1924,31.21564479974243,121.44464227120629,13,2025-05-02 01:43:43.938811
bike_1925,31.205405635614614,121.4590860782224,6,2025-05-01 08:07:36.360236
bike_1926,31.209704145531603,121.45583595098508,31,2025-05-01 18:32:09.382659
bike_1927,31.208662234238183,121.45643049913797,18,2025-04-29 22:03:38.123946
bike_1928,31.20081743716897,121.46452169198164,34,2025-04-27 19:01:25.595152
bike_1929,31.205975340617655,121.45894520428806,12,2025-05-01 10:38:34.450217
bike_1930,31.203932425138063,121.46053315028223,0,2025-04-28 19:43:20.989294
bike_1931,31.213513327101,121.45544320462731,7,2025-04-29 16:18:18.921967
bike_1932,31.201295849837688,121.46259016188858,18,2025-04-28 10:00:39.133700
bike_1933,31.20969612303024,121.46676567742756,16,2025-05-01 22:00:45.622593
bike_1934,31.212262143860656,121.47412875758884,27,2025-04-29 16:47:09.668357
bike_1935,31.20928022328274,121.4598624407346,17,2025-04-30 00:03:19.622217
bike_1936,31.20386500104506,121.45950375217484,32,2025-04-28 05:33:18.047795
bike_1937,31.204123007425366,121.45640701358994,12,2025-05-01 00:11:49.388870
bike_1938,31.208755470024514,121.45530268787905,7,2025-04-28 12:13:35.073267
bike_1939,31.210498265502434,121.449098456855,34,2025-04-28 09:21:33.827064
bike_1940,31.199833581697344,121.46094418867801,17,2025-04-29 03:41:57.030777
bike_1941,31.199793427746194,121.45797948886583,13,2025-04-27 19:11:58.466857
bike_1942,31.20063379690172,121.46460357854909,27,2025-04-30 09:06:11.031531
bike_1943,31.202256239788092,121.46690585253319,25,2025-04-26 15:15:16.235947
bike_1944,31.200066904965105,121.45744632643112,0,2025-04-28 17:59:33.428926
bike_1945,31.212210329590555,121.46014176152215,23,2025-04-27 11:22:08.212706
bike_1946,31.210690774794944,121.45785013006423,12,2025-04-27 07:59:10.071457
bike_1947,31.208843068872174,121.46169651515599,22,2025-04-28 15:50:52.295372
bike_1948,31.205168158223334,121.4658274907567,20,2025-04-30 12:47:27.512161
bike_1949,31.2030865587729,121.45500694260089,52,2025-04-27 19:53:14.174317
bike_1950,31.20888486187743,121.4613202800854,33,2025-04-28 00:03:10.397810
bike_1951,31.21026585025527,121.45412067452122,29,2025-05-01 09:09:51.278337
bike_1952,31.205000938102295,121.45003847897515,31,2025-04-29 17:21:58.415466
bike_1953,31.2048051635403,121.450885757958,26,2025-04-26 11:27:25.703518
bike_1954,31.206531090298363,121.46332365285038,10,2025-04-30 19:42:56.271710
bike_1955,31.201701408420814,121.44425754675005,25,2025-05-01 08:40:13.602699
bike_1956,31.19735174729541,121.45778083664983,8,2025-05-01 20:12:10.528121
bike_1957,31.199158331456207,121.46022543183817,7,2025-04-28 18:30:03.954849
bike_1958,31.20633547288639,121.45715854582735,22,2025-04-30 04:38:02.560346
bike_1959,31.206980626472095,121.45593492029016,22,2025-04-29 20:17:29.040670
bike_1960,31.197608314805215,121.45986935664584,27,2025-04-29 09:16:51.978612
bike_1961,31.209015675574587,121.45879355104397,12,2025-04-27 13:23:51.501669
bike_1962,31.210896787367652,121.46559941991394,17,2025-04-27 16:58:46.755442
bike_1963,31.209157371527322,121.45481538122031,9,2025-05-01 09:26:18.142249
bike_1964,31.200901193650665,121.45486506697046,27,2025-05-03 11:04:21.609989
bike_1965,31.202078942351505,121.46210110154736,17,2025-04-30 19:24:05.623245
bike_1966,31.204285769682023,121.45638511591282,19,2025-04-26 16:10:06.707573
bike_1967,31.201350333262663,121.46532133159691,14,2025-04-29 02:00:56.590339
bike_1968,31.196682292362393,121.45779830406863,16,2025-04-27 10:50:23.423448
bike_1969,31.202738720657056,121.45240253598372,23,2025-05-01 01:49:02.114520
bike_1970,31.21037409298082,121.45893681045652,37,2025-04-27 18:36:36.896468
bike_1971,31.206317600709504,121.46388147611566,14,2025-04-28 15:19:20.356342
bike_1972,31.195365725885736,121.45828604879583,22,2025-04-27 00:58:06.236908
bike_1973,31.2043833566581,121.46252617263218,28,2025-04-27 20:05:56.525922
bike_1974,31.198624709332176,121.46066665707302,28,2025-05-03 10:16:43.641196
bike_1975,31.20629730576447,121.44802570287825,18,2025-05-02 05:07:21.591933
bike_1976,31.20432102967234,121.45683293270315,41,2025-04-30 00:00:41.346280
bike_1977,31.20897225999765,121.45897151632853,20,2025-04-28 07:34:26.154759
bike_1978,31.198717587212307,121.46318060327961,20,2025-04-30 19:43:34.197654
bike_1979,31.201831635776852,121.45902923496227,4,2025-05-02 08:17:34.552047
bike_1980,31.21012534991595,121.46813782294562,44,2025-05-02 22:28:42.290534
bike_1981,31.210804065972304,121.46681115193009,18,2025-04-28 10:12:38.159260
bike_1982,31.199361497523135,121.44751853570874,26,2025-05-01 05:04:19.159699
bike_1983,31.209239562613714,121.46018151158877,14,2025-04-30 05:49:47.187184
bike_1984,31.20728531025899,121.46449320203033,15,2025-04-30 12:56:11.216497
bike_1985,31.216318439284905,121.45494880607185,7,2025-05-01 01:06:19.190742
bike_1986,31.208043337085932,121.4572562376897,0,2025-05-01 03:05:23.757243
bike_1987,31.206019789378345,121.45682670096679,33,2025-04-27 16:20:04.577396
bike_1988,31.21276417722771,121.45947282930841,10,2025-04-28 14:06:48.738726
bike_1989,31.212103836185037,121.46095777915643,22,2025-04-29 17:30:29.487809
bike_1990,31.203847810516006,121.4517856573722,8,2025-04-29 02:55:29.882844
bike_1991,31.20613624758157,121.46437175175457,16,2025-05-02 18:01:21.288049
bike_1992,31.212150259259143,121.45175009605788,8,2025-04-28 10:36:41.147259
bike_1993,31.202560220733357,121.45493578648892,8,2025-05-02 12:43:21.809653
bike_1994,31.206949910479352,121.45762149803494,7,2025-04-30 23:28:49.273995
bike_1995,31.206442636340114,121.46676191889853,23,2025-04-30 16:32:51.609916
bike_1996,31.20323778791823,121.45573946142483,6,2025-04-29 23:36:06.289477
bike_1997,31.200117890541243,121.45572573608926,17,2025-04-28 01:26:42.761827
bike_1998,31.20591305849374,121.46535964821878,26,2025-04-27 18:30:05.600359
bike_1999,31.198915748138752,121.4592533780667,28,2025-05-01 17:51:04.919160
bike_2000,31.211472187288994,121.46139535069484,21,2025-04-28 09:52:35.664544
bike_noise_0,31.167545699703005,121.43781561381128,2,2025-04-27 16:31:16.664554
bike_noise_1,31.22266030197372,121.43224433509309,2,2025-04-26 20:40:56.891291
bike_noise_2,31.191213253104838,121.41695418019265,3,2025-04-27 16:43:20.179001
bike_noise_3,31.164324074181526,121.46313542507319,1,2025-04-27 03:18:50.690432
bike_noise_4,31.17711808707979,121.41349168137373,2,2025-04-26 15:08:54.460692
bike_noise_5,31.20880038404299,121.47390562178911,2,2025-04-27 12:00:44.595393
bike_noise_6,31.19860473777944,121.42576624713948,3,2025-04-27 10:50:52.971372
bike_noise_7,31.164723554814056,121.43523494987964,2,2025-04-27 09:44:55.773005
bike_noise_8,31.207483439443976,121.41366163711247,0,2025-04-28 03:27:13.916678
bike_noise_9,31.17342953500046,121.41608867802256,4,2025-04-26 14:58:44.300609
bike_noise_10,31.185837855953682,121.48381222382454,1,2025-04-26 14:33:11.001398
bike_noise_11,31.175544618547143,121.433635559427,3,2025-04-27 22:37:20.803334
bike_noise_12,31.152425305307098,121.42414442265485,1,2025-04-28 08:56:38.416632
bike_noise_13,31.170429528250484,121.46422324985318,4,2025-04-27 07:29:36.744995
bike_noise_14,31.20000843761718,121.4621707229286,2,2025-04-28 03:32:56.478331
bike_noise_15,31.18831494935229,121.45159678202032,3,2025-04-28 07:55:29.324545
bike_noise_16,31.199239409384496,121.42649197782107,4,2025-04-28 10:04:26.532757
bike_noise_17,31.179802535470156,121.4755868147527,4,2025-04-26 13:01:55.389001
bike_noise_18,31.194735560093466,121.43486699440035,2,2025-04-28 10:44:29.200956
bike_noise_19,31.175979026442178,121.40453999254603,2,2025-04-27 16:20:38.124514
